Applicant_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Employment_Years,Home_Ownership,Number_of_Dependents,Monthly_Income,Annual_Income,Credit_Limit,Credit_Utilization,Credit_History_Years,Total_Credit_Accounts,Open_Credit_Lines,Credit_Cards,Installment_Accounts,Real_Estate_Loans,Debt_Ratio,Total_Debt,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Region,Credit_Inquiries_6M,Times_30_59_Days_Past_Due,Times_60_89_Days_Past_Due,Times_90_Plus_Days_Past_Due,Times_120_Plus_Days_Past_Due,Late_Payment_Count,Previous_Bankruptcies,Tax_Liens,Delinquency_History,Has_Employment_Income,SeriousDlqin2yrs
112524,38,Female,Married,Master,Employed,6.1,Rent,1.0,11057.0,132684.0,39122.0,0.9507,7.8,9,4,9,2,0,0.2631,26284.0,133434.0,36,5.0,Home,North,1,1,0,0,0,1,0,0,0,Yes,1
112525,36,Other,Divorced,Bachelor,Employed,1.9,Mortgage,1.0,3122.0,37464.0,18726.0,1.1326,10.7,11,5,7,6,0,1.0377,35935.0,25101.0,72,12.77,Debt Consolidation,South,1,0,0,0,0,0,0,0,0,Yes,0
112526,53,Male,Married,Bachelor,Self-Employed,12.6,Mortgage,1.0,8258.0,99096.0,65274.0,0.9549,23.2,9,4,6,3,0,0.6195,47007.0,20706.0,24,8.92,Education,South,0,0,0,0,0,0,0,0,0,Yes,1
112527,32,Female,Married,High School,Employed,0.5,Mortgage,1.0,12652.0,151824.0,75310.0,0.207,4.2,12,8,5,5,2,0.9099,138307.0,142332.0,84,9.74,Business,East,1,0,0,0,0,0,0,0,0,Yes,1
112528,61,Other,Single,High School,Unemployed,9.1,Mortgage,3.0,,51396.0,19695.0,0.3432,19.4,13,5,4,2,0,0.2049,7492.0,49368.0,72,12.47,Medical,South,3,1,1,0,0,2,0,0,0,No,0
112529,54,Male,Married,Bachelor,Employed,4.1,Mortgage,1.0,11660.0,139920.0,47371.0,0.5636,7.9,6,6,4,4,1,0.2535,22051.0,20002.0,60,8.02,Debt Consolidation,North,0,0,0,0,0,0,0,0,0,Yes,0
112530,45,Female,Single,Bachelor,Unemployed,9.7,Mortgage,1.0,,85464.0,40884.0,0.7441,3.5,12,7,6,2,3,0.5814,37182.0,75493.0,24,8.89,Medical,East,1,1,0,0,0,1,0,0,0,No,0
112531,45,Male,Married,High School,Unemployed,4.6,Rent,5.0,9569.0,114828.0,57961.0,0.1496,18.8,16,9,4,1,1,0.433,35441.0,38408.0,72,5.02,Home,South,0,0,0,0,0,0,0,0,0,No,0
112532,38,Male,Married,Bachelor,Unemployed,10.5,Mortgage,1.0,3193.0,38316.0,23070.0,0.7814,15.4,9,9,2,2,3,1.0227,13514.0,41919.0,60,10.0,Medical,East,4,1,0,0,0,1,0,0,0,No,1
112533,48,Male,Single,Bachelor,Employed,,Own,2.0,6322.0,75864.0,38619.0,0.8816,13.4,9,8,2,4,0,0.5346,14873.0,34884.0,60,9.15,Personal,South,2,0,0,0,0,0,0,0,0,Yes,0
112534,58,Male,Divorced,High School,Employed,11.8,Mortgage,4.0,2202.0,26424.0,3540.0,0.469,6.8,12,3,3,4,4,0.3057,6769.0,1000.0,60,6.8,Medical,Central,2,1,1,0,0,2,0,0,0,Yes,0
112535,37,Female,Married,Master,Employed,5.1,Mortgage,3.0,16728.0,200736.0,86200.0,0.6725,21.2,11,10,12,3,0,0.2294,16423.0,226369.0,60,8.76,Medical,North,1,0,2,0,1,2,0,0,0,Yes,1
112536,27,Male,Single,Bachelor,Self-Employed,,Mortgage,0.0,,17820.0,15725.0,0.1774,22.3,15,9,5,2,1,0.7584,12566.0,4937.0,48,12.57,Personal,South,3,0,0,0,0,0,0,1,0,Yes,0
112537,53,Female,Single,High School,Employed,9.1,Rent,1.0,4367.0,52404.0,13143.0,0.4192,10.2,7,3,9,2,0,1.1893,22446.0,26305.0,36,8.95,Auto,East,1,0,0,0,1,0,0,0,0,Yes,1
112538,49,Female,Single,Master,Retired,2.8,Mortgage,3.0,3002.0,36024.0,8009.0,0.909,21.7,14,9,9,4,0,0.4927,14256.0,38484.0,60,7.89,Personal,East,0,0,0,0,0,0,0,0,0,Yes,0
112539,32,Male,Married,High School,Employed,3.2,Own,2.0,8528.0,102336.0,34050.0,0.824,19.1,9,1,2,3,0,0.523,29891.0,136578.0,36,7.14,Personal,North,2,0,0,0,0,0,1,0,0,Yes,1
112540,36,Female,Married,Diploma,Employed,11.5,Rent,2.0,19208.0,230496.0,44304.0,0.5769,14.1,9,7,2,4,1,0.5032,104246.0,289363.0,24,8.47,Medical,South,1,0,0,0,0,0,0,0,0,Yes,0
112541,35,Male,Single,Diploma,Employed,5.3,Rent,1.0,,101028.0,30927.0,0.3204,6.4,6,14,5,3,2,0.4551,24982.0,119782.0,60,5.54,Business,Central,1,1,0,0,0,1,0,0,1,Yes,1
112542,36,Male,Married,Master,Employed,4.2,Mortgage,1.0,37697.0,452364.0,203688.0,0.1276,8.6,6,6,4,2,0,0.7566,168315.0,163277.0,60,9.89,Business,North,1,0,0,0,0,0,0,0,0,Yes,0
112543,41,Male,Married,Diploma,Self-Employed,2.4,Rent,1.0,2246.0,26952.0,14497.0,0.2194,9.7,7,7,2,4,2,0.6098,15616.0,9402.0,60,8.66,Personal,Central,0,0,0,0,0,0,1,0,0,Yes,0
112544,42,Male,Single,Bachelor,Employed,1.5,Rent,3.0,2361.0,28332.0,8348.0,0.401,8.6,11,10,1,6,0,0.2682,6159.0,34672.0,72,7.94,Education,West,0,0,1,0,0,1,0,0,0,Yes,0
112545,37,Male,Single,Master,Employed,4.9,Mortgage,5.0,3078.0,36936.0,19983.0,0.6168,19.7,9,6,1,3,2,1.1601,38800.0,47736.0,72,13.96,Medical,Central,3,1,0,0,0,1,0,0,0,Yes,1
112546,36,Female,Married,Master,Unemployed,2.2,Own,4.0,5951.0,71412.0,34691.0,0.7222,19.7,11,9,8,2,1,0.3292,23777.0,50613.0,60,6.91,Home,Central,0,2,0,0,0,2,0,0,0,No,0
112547,42,Female,Divorced,Master,Self-Employed,0.9,Mortgage,0.0,2821.0,33852.0,15069.0,0.517,15.8,8,11,5,2,2,0.4353,15194.0,11160.0,60,10.81,Home,Central,1,0,0,0,0,0,1,0,0,Yes,1
112548,47,Male,Divorced,High School,Employed,7.2,Rent,1.0,3374.0,40488.0,4093.0,0.4961,10.4,12,6,7,3,0,0.6678,8659.0,36090.0,48,8.18,Business,West,2,0,0,0,0,0,0,0,0,Yes,0
112549,41,Female,Single,Diploma,Employed,18.1,Mortgage,1.0,8232.0,98784.0,34808.0,0.9312,,11,10,5,4,0,0.2758,16985.0,99338.0,60,9.01,Debt Consolidation,South,1,1,0,0,0,1,0,0,0,Yes,1
112550,59,Female,Married,Diploma,Retired,6.6,Mortgage,3.0,2458.0,29496.0,11789.0,0.2017,17.3,10,8,7,3,1,0.6507,14127.0,16492.0,72,7.29,Education,South,2,1,1,0,0,2,0,0,0,Yes,1
112551,51,Female,Single,Bachelor,Employed,10.9,Rent,3.0,2633.0,31596.0,9629.0,0.5195,7.2,11,8,5,1,1,0.7478,7984.0,20213.0,48,12.17,Personal,North,1,0,0,0,0,0,0,0,0,Yes,1
112552,26,Male,Widowed,Master,Self-Employed,6.5,Mortgage,1.0,4245.0,50940.0,11906.0,0.707,14.2,10,8,8,3,2,0.2602,8611.0,43066.0,60,11.76,Auto,South,0,0,0,0,0,0,0,0,0,Yes,0
112553,51,Male,Married,High School,Employed,0.9,Rent,0.0,4513.0,54156.0,17833.0,0.5523,20.0,4,8,4,9,1,0.8969,22836.0,29661.0,72,8.48,Debt Consolidation,Central,1,0,0,0,0,0,0,0,0,Yes,0
112554,52,Male,Single,Diploma,Self-Employed,12.1,Rent,2.0,10604.0,127248.0,53282.0,0.5692,4.8,15,10,4,3,1,0.2385,23099.0,18957.0,24,8.54,Auto,North,1,1,0,0,0,1,0,0,0,Yes,0
112555,40,Female,Married,Master,Self-Employed,3.5,Mortgage,2.0,3063.0,36756.0,13272.0,0.4411,16.1,10,15,6,3,3,0.1607,6214.0,38270.0,72,8.66,Personal,South,2,0,0,0,0,0,0,0,1,Yes,0
112556,27,Male,Single,Master,Employed,19.4,Own,2.0,3444.0,41328.0,13444.0,0.1612,15.6,19,8,4,1,0,0.6212,26041.0,30748.0,12,7.85,Personal,Central,2,0,0,0,0,0,1,0,0,Yes,1
112557,45,Male,Married,Bachelor,Employed,11.5,Own,2.0,8027.0,96324.0,50053.0,0.1039,14.3,12,5,5,2,0,0.4674,52031.0,16529.0,60,6.89,Business,South,0,0,0,0,0,0,0,0,0,Yes,0
112558,45,Female,Married,Bachelor,Employed,0.0,Mortgage,1.0,9260.0,111120.0,31556.0,0.6008,26.5,12,6,8,2,0,0.3652,42143.0,102950.0,36,7.3,Education,South,0,0,0,1,0,1,0,0,0,Yes,0
112559,32,Female,Married,Doctorate,Employed,7.9,Mortgage,1.0,13921.0,167052.0,41761.0,0.3541,6.4,12,3,3,5,2,0.0803,6807.0,127154.0,72,5.93,Auto,West,1,1,0,1,0,2,0,0,0,Yes,0
112560,28,Male,Married,Bachelor,Unemployed,10.4,Own,1.0,7461.0,89532.0,16706.0,0.3462,15.1,8,5,7,5,1,0.4006,17222.0,69182.0,24,8.98,Home,Central,1,0,0,0,0,0,0,0,0,No,0
112561,44,Female,Widowed,Bachelor,Self-Employed,13.9,Rent,1.0,5986.0,71832.0,46335.0,0.676,23.2,13,8,5,1,0,0.5674,32185.0,59050.0,36,7.12,Auto,Central,3,0,1,0,0,1,0,0,0,Yes,1
112562,42,Male,Single,Master,Self-Employed,0.6,Own,1.0,7993.0,95916.0,26197.0,0.5365,11.8,11,6,3,2,0,0.0285,1026.0,89368.0,60,11.74,Debt Consolidation,East,1,0,0,0,1,0,0,1,0,Yes,1
112563,40,Male,Married,Master,Retired,12.5,Own,2.0,4622.0,55464.0,26464.0,0.7557,15.5,11,4,5,3,1,0.509,20332.0,23097.0,36,7.62,Home,South,2,0,0,0,0,0,0,0,1,Yes,1
112564,44,Male,Divorced,Bachelor,Employed,7.9,Mortgage,2.0,,55200.0,25325.0,0.8228,9.0,9,4,4,2,1,0.8248,31099.0,29835.0,60,8.1,Personal,South,1,0,0,0,0,0,0,0,1,Yes,1
112565,32,Female,Single,Master,Unemployed,2.6,Own,1.0,1736.0,20832.0,30468.0,0.6229,12.2,9,4,5,4,1,0.7159,12829.0,25665.0,72,11.42,Medical,Central,0,0,0,0,0,0,0,0,0,No,0
112566,40,Male,Married,Diploma,Employed,10.2,Own,2.0,9830.0,117960.0,74371.0,0.2279,16.6,4,5,0,2,0,0.782,71874.0,76633.0,48,11.26,Education,South,1,0,0,1,0,1,0,0,0,Yes,0
112567,51,Female,Married,Diploma,Employed,11.2,Mortgage,3.0,6310.0,75720.0,15354.0,0.3138,,13,4,7,2,3,0.3292,27195.0,51827.0,24,7.08,Education,West,3,1,0,0,0,1,0,1,0,Yes,1
112568,41,Other,Married,Master,Employed,7.1,Rent,1.0,9114.0,109368.0,29103.0,0.4024,16.0,10,7,3,1,2,0.0639,4390.0,125072.0,60,12.28,Home,Central,1,0,0,0,0,0,0,0,0,Yes,0
112569,25,Female,Single,Doctorate,Retired,15.7,Own,1.0,882.0,10584.0,9982.0,0.2695,10.4,10,6,4,4,2,0.0455,455.0,17182.0,60,6.38,Debt Consolidation,Central,5,2,0,0,0,2,1,0,0,Yes,1
112570,39,Male,Married,Bachelor,Employed,0.0,Rent,1.0,5334.0,64008.0,14968.0,0.9259,13.5,8,8,2,0,2,0.8201,38233.0,39900.0,36,9.41,Business,North,3,0,0,0,0,0,0,0,0,Yes,1
112571,32,Male,Single,Bachelor,Employed,7.3,Own,2.0,3153.0,37836.0,15667.0,0.0424,16.2,9,5,7,2,1,0.2408,5289.0,46801.0,24,5.37,Personal,West,2,0,1,0,0,1,0,0,0,Yes,0
112572,48,Female,Single,Bachelor,Employed,11.5,Rent,1.0,14594.0,175128.0,83925.0,0.0941,14.8,10,3,6,1,0,0.2575,42867.0,215758.0,24,11.02,Education,East,2,1,0,0,0,1,0,0,1,Yes,1
112573,49,Male,Married,Bachelor,Self-Employed,7.5,Mortgage,2.0,,98388.0,62576.0,1.006,9.2,9,6,6,3,1,0.4009,30509.0,20456.0,60,8.58,Debt Consolidation,South,0,1,0,0,0,1,0,0,0,Yes,0
112574,25,Female,Single,High School,Employed,20.3,Mortgage,0.0,6405.0,76860.0,31002.0,0.3938,4.0,10,5,6,4,3,0.2233,5283.0,99682.0,48,9.07,Home,West,2,0,0,1,0,1,0,0,1,Yes,0
112575,54,Male,Single,Bachelor,Employed,12.2,Mortgage,0.0,4154.0,49848.0,17663.0,0.2992,15.5,5,8,5,2,0,0.7944,39673.0,37107.0,60,7.91,Debt Consolidation,East,1,0,1,0,0,1,0,0,0,Yes,0
112576,32,Female,Married,High School,Employed,9.9,Rent,1.0,7120.0,85440.0,35528.0,0.6368,7.8,12,7,5,1,0,1.3355,74277.0,88356.0,48,13.4,Education,North,2,0,0,0,0,0,0,0,0,Yes,1
112577,64,Male,Married,Bachelor,Employed,1.7,Rent,2.0,3008.0,36096.0,17518.0,0.0332,15.9,10,10,1,5,2,0.2588,4539.0,29536.0,12,7.22,Business,North,2,2,0,0,0,2,1,0,0,Yes,1
112578,44,Male,Single,High School,Retired,8.7,Mortgage,2.0,5155.0,61860.0,30200.0,0.3623,9.0,9,12,4,5,0,0.7005,20492.0,23024.0,72,5.6,Business,Central,0,0,0,1,0,1,0,0,0,Yes,0
112579,30,Female,Divorced,Bachelor,Self-Employed,12.6,Rent,1.0,3777.0,45324.0,27369.0,0.347,3.2,10,8,6,4,1,0.1661,6107.0,37619.0,36,7.31,Business,South,1,0,0,0,0,0,0,0,0,Yes,0
112580,31,Female,Divorced,Bachelor,Employed,13.4,Mortgage,1.0,,287976.0,149055.0,0.3751,27.4,8,6,4,2,0,0.9257,191360.0,237642.0,60,5.91,Debt Consolidation,East,0,0,0,0,0,0,0,0,1,Yes,0
112581,49,Male,Divorced,Diploma,Unemployed,13.9,Mortgage,1.0,14299.0,171588.0,45303.0,1.1633,11.1,11,6,4,4,0,0.963,80753.0,151277.0,48,10.55,Home,North,0,1,0,0,0,1,0,0,0,No,0
112582,40,Male,Married,Bachelor,Self-Employed,7.3,Mortgage,2.0,10976.0,131712.0,71843.0,1.3148,3.3,8,9,6,2,5,0.2199,27063.0,80973.0,12,5.0,Medical,North,1,0,0,0,0,0,0,0,0,Yes,0
112583,44,Female,Single,High School,Employed,8.6,Mortgage,2.0,2088.0,25056.0,7960.0,0.3117,1.0,13,4,2,4,1,0.7327,15471.0,20223.0,60,8.31,Debt Consolidation,South,5,0,0,0,0,0,0,0,1,Yes,1
112584,64,Female,Divorced,Diploma,Self-Employed,4.2,Mortgage,2.0,9645.0,115740.0,50740.0,0.6337,8.7,10,14,5,2,1,0.7672,79668.0,126006.0,24,8.66,Medical,West,2,1,0,0,0,1,0,0,0,Yes,1
112585,37,Male,Married,Bachelor,Employed,7.4,Own,0.0,6214.0,74568.0,38548.0,0.5318,12.6,12,7,7,4,2,0.464,14189.0,51737.0,60,5.23,Auto,South,0,2,1,0,0,3,0,0,0,Yes,1
112586,46,Male,Divorced,Diploma,Employed,10.9,Own,4.0,12182.0,146184.0,43796.0,0.5246,10.7,15,5,5,7,0,1.1089,190280.0,82166.0,60,10.02,Home,East,2,0,0,0,1,0,0,0,0,Yes,1
112587,62,Male,Married,High School,Unemployed,16.5,Mortgage,3.0,6782.0,81384.0,25905.0,0.2755,7.6,14,6,3,2,1,0.5527,34526.0,96194.0,36,10.59,Personal,Central,0,1,0,0,0,1,0,0,0,No,1
112588,48,Male,Single,Diploma,Employed,6.5,Rent,2.0,5476.0,65712.0,8348.0,0.1261,14.1,13,13,4,3,1,0.5929,29519.0,80669.0,36,9.34,Debt Consolidation,West,0,0,0,0,1,0,1,0,0,Yes,0
112589,26,Female,Divorced,Diploma,Employed,2.6,Rent,2.0,6403.0,76836.0,40809.0,0.251,14.8,6,5,2,3,0,0.2657,14201.0,77125.0,48,12.19,Personal,Central,0,1,0,0,0,1,1,0,0,Yes,0
112590,51,Female,Married,Diploma,Employed,6.4,Mortgage,1.0,1701.0,20412.0,1000.0,0.3549,8.7,12,4,5,3,1,0.9512,17549.0,14331.0,60,10.64,Business,Central,1,0,0,1,0,1,0,0,0,Yes,1
112591,31,Female,Married,High School,Employed,,Own,3.0,3340.0,40080.0,24895.0,0.0665,14.2,13,3,5,3,0,0.5742,25798.0,1000.0,36,10.52,Medical,North,1,1,0,1,0,2,0,0,0,Yes,0
112592,62,Female,Single,Bachelor,Retired,0.0,Rent,4.0,7011.0,84132.0,27518.0,1.1276,11.0,6,7,5,3,1,1.294,84810.0,88214.0,36,10.91,Education,West,2,0,0,0,1,0,0,0,0,Yes,1
112593,35,Other,Single,Bachelor,Employed,11.2,Mortgage,5.0,11535.0,138420.0,59498.0,0.27,12.9,7,8,3,6,0,0.1809,19137.0,31379.0,24,10.05,Medical,North,1,0,0,0,0,0,0,0,0,Yes,0
112594,81,Female,Married,Diploma,Unemployed,21.2,Rent,3.0,3846.0,46152.0,20633.0,0.9987,11.7,12,9,8,1,1,0.1092,4268.0,51353.0,48,5.13,Debt Consolidation,East,2,0,0,0,0,0,0,0,0,No,0
112595,63,Male,Married,High School,Employed,0.4,Mortgage,2.0,5356.0,64272.0,31816.0,0.5787,8.7,7,8,4,2,1,0.0866,2126.0,44545.0,60,5.0,Education,South,2,0,0,0,0,0,0,0,0,Yes,0
112596,35,Female,Single,High School,Employed,8.3,Rent,0.0,1943.0,23316.0,9756.0,0.2497,5.1,17,5,2,5,1,0.5703,5142.0,25906.0,84,8.99,Personal,South,0,0,0,0,0,0,0,0,0,Yes,0
112597,45,Male,Married,Bachelor,Employed,0.0,Mortgage,0.0,14201.0,170412.0,39045.0,0.4192,15.7,5,5,5,3,0,0.6462,67398.0,59998.0,60,10.65,Medical,Central,0,1,0,0,1,1,0,0,0,Yes,0
112598,54,Female,Single,Master,Employed,10.4,Rent,0.0,11344.0,136128.0,87218.0,0.4064,8.0,6,1,5,2,1,0.4408,65341.0,167598.0,60,5.0,Personal,West,0,1,0,0,0,1,0,0,0,Yes,0
112599,54,Female,Married,Bachelor,Employed,13.4,Mortgage,1.0,8403.0,100836.0,63965.0,0.3772,18.5,7,6,2,4,2,0.4458,34877.0,48207.0,60,9.72,Education,Central,3,0,0,0,0,0,0,0,0,Yes,1
112600,50,Male,Married,Master,Employed,7.0,Mortgage,4.0,7165.0,85980.0,32387.0,0.5937,14.6,5,10,5,3,1,0.8562,47044.0,41396.0,36,9.12,Education,Central,1,0,0,0,1,0,0,0,0,Yes,0
112601,60,Male,Married,Diploma,Employed,,Own,1.0,15088.0,181056.0,57796.0,0.1784,4.6,5,10,0,3,1,0.6444,117314.0,123225.0,36,9.03,Debt Consolidation,Central,0,0,0,0,0,0,0,0,0,Yes,0
112602,44,Male,Single,High School,Employed,12.4,Mortgage,0.0,3259.0,39108.0,7738.0,0.8832,15.2,13,8,6,2,0,0.8294,15746.0,10393.0,36,9.66,Business,West,0,0,1,0,1,1,0,0,0,Yes,0
112603,41,Female,Single,Master,Employed,0.0,Rent,0.0,3038.0,36456.0,19923.0,0.3938,7.8,8,5,4,4,2,0.5644,14455.0,27447.0,60,11.46,Business,East,3,0,1,0,0,1,0,0,0,Yes,0
112604,41,Male,Divorced,High School,Employed,18.6,Rent,1.0,10965.0,131580.0,35704.0,0.3687,7.9,9,7,2,1,1,0.2305,30793.0,122006.0,60,7.75,Home,East,2,0,1,1,0,2,0,0,0,Yes,0
112605,55,Male,Single,High School,Employed,11.8,Mortgage,3.0,,125964.0,73773.0,0.138,15.1,9,4,4,1,2,0.6666,58584.0,102572.0,60,14.41,Education,West,1,0,0,0,0,0,0,0,0,Yes,1
112606,49,Male,Divorced,Bachelor,Retired,19.1,Rent,1.0,2532.0,30384.0,11090.0,0.6354,6.5,4,5,6,1,1,0.6892,11674.0,33667.0,36,7.04,Home,Central,0,0,0,0,0,0,0,0,0,Yes,1
112607,48,Female,Married,Bachelor,Self-Employed,12.1,Mortgage,1.0,3894.0,46728.0,23883.0,0.6327,9.5,14,9,7,7,0,0.2342,7091.0,6900.0,36,8.56,Medical,West,0,0,0,1,0,1,0,0,0,Yes,1
112608,55,Female,Divorced,High School,Self-Employed,19.5,Own,1.0,16488.0,197856.0,90972.0,0.35,5.8,5,5,10,5,1,1.4898,280632.0,60679.0,60,13.33,Auto,East,2,0,0,0,0,0,0,0,0,Yes,0
112609,21,Female,Divorced,Bachelor,Employed,8.2,Rent,0.0,7187.0,86244.0,59616.0,0.1415,17.0,12,11,3,3,1,0.6773,37760.0,42713.0,60,10.1,Debt Consolidation,West,1,0,1,0,0,1,0,0,0,Yes,1
112610,49,Female,Single,Doctorate,Employed,14.2,Mortgage,0.0,9174.0,110088.0,59970.0,0.2604,,12,12,5,3,0,1.0704,69768.0,149108.0,60,7.69,Auto,East,1,1,0,0,0,1,0,0,0,Yes,0
112611,48,Female,Married,Master,Retired,8.4,Mortgage,3.0,2589.0,31068.0,17230.0,0.4695,21.1,9,6,4,1,1,1.0073,10821.0,11376.0,36,11.81,Personal,East,0,1,0,0,0,1,1,0,0,Yes,1
112612,65,Male,Divorced,Bachelor,Employed,9.0,Mortgage,1.0,8428.0,101136.0,28411.0,0.2411,18.4,12,7,5,4,1,0.5621,26408.0,49650.0,60,9.74,Personal,West,4,0,0,0,0,0,0,0,0,Yes,0
112613,27,Female,Single,Bachelor,Self-Employed,1.1,Mortgage,4.0,2186.0,26232.0,10073.0,0.443,7.7,10,7,4,1,1,1.3529,27368.0,13517.0,36,13.54,Education,North,2,0,0,0,0,0,0,0,0,Yes,1
112614,64,Female,Single,Bachelor,Employed,1.8,Rent,2.0,1519.0,18228.0,8154.0,0.3982,11.3,8,10,2,2,1,0.7337,9389.0,14183.0,36,10.09,Personal,East,1,0,0,0,0,0,0,0,0,Yes,1
112615,46,Male,Divorced,Master,Unemployed,2.2,Rent,2.0,8821.0,105852.0,69953.0,0.7683,12.3,10,8,6,4,0,0.3187,33376.0,65807.0,36,7.45,Business,Central,1,1,1,0,1,2,0,0,0,No,1
112616,51,Male,Single,High School,Employed,8.4,Rent,2.0,13973.0,167676.0,30027.0,0.5169,,6,7,5,2,2,0.4367,54779.0,58430.0,60,9.03,Business,East,1,1,0,0,0,1,0,0,0,Yes,0
112617,65,Male,Single,Master,Employed,0.0,Mortgage,1.0,4664.0,55968.0,39910.0,0.3616,12.6,12,7,5,3,0,0.7894,22132.0,20110.0,60,11.07,Education,South,1,0,1,0,0,1,0,0,0,Yes,0
112618,52,Male,Married,Bachelor,Employed,,Own,0.0,3855.0,46260.0,3585.0,0.5939,18.6,9,5,6,3,1,0.7401,17002.0,60658.0,60,10.71,Education,West,1,0,0,0,0,0,1,0,0,Yes,1
112619,50,Male,Married,High School,Self-Employed,3.0,Mortgage,0.0,16723.0,200676.0,122568.0,0.3022,17.0,6,7,5,4,0,0.5621,114313.0,210530.0,84,5.96,Business,West,2,0,0,0,0,0,0,0,1,Yes,0
112620,48,Female,Divorced,Bachelor,Employed,13.3,Own,2.0,4846.0,58152.0,23442.0,0.3239,15.4,14,13,2,2,2,0.8678,31361.0,10034.0,12,9.66,Education,Central,1,0,0,0,0,0,0,0,0,Yes,1
112621,39,Other,Widowed,High School,Employed,5.6,Rent,1.0,5270.0,63240.0,33922.0,0.8691,12.1,12,3,8,3,2,0.8607,53077.0,28464.0,12,8.83,Auto,South,0,0,0,0,0,0,0,0,0,Yes,1
112622,45,Female,Single,Master,Employed,0.0,Mortgage,2.0,16541.0,198492.0,64145.0,0.31,10.7,7,7,8,4,0,0.7301,133367.0,183390.0,60,10.56,Education,North,1,1,0,0,0,1,1,0,0,Yes,1
112623,36,Female,Married,Bachelor,Employed,15.8,Mortgage,4.0,4371.0,52452.0,11303.0,0.5719,14.2,8,5,7,4,0,0.9516,48177.0,57620.0,60,7.4,Education,East,1,0,0,0,0,0,0,0,0,Yes,0
112624,44,Female,Single,Bachelor,Employed,1.8,Mortgage,1.0,3595.0,43140.0,25869.0,0.1171,19.2,12,9,3,3,0,0.7766,17872.0,26154.0,84,10.52,Medical,East,2,0,0,0,0,0,0,0,0,Yes,0
112625,21,Male,Widowed,Bachelor,Employed,13.8,Mortgage,2.0,9345.0,112140.0,63000.0,0.3278,23.5,8,7,5,5,1,0.1431,13751.0,145789.0,84,8.93,Personal,Central,1,0,0,0,1,0,0,0,1,Yes,1
112626,50,Male,Married,Diploma,Employed,10.3,Own,4.0,,41556.0,1433.0,1.0749,14.5,8,8,1,6,1,0.2152,4650.0,10854.0,12,5.0,Personal,East,2,0,0,0,0,0,0,0,1,Yes,1
112627,44,Other,Married,Diploma,Self-Employed,2.2,Mortgage,0.0,5007.0,60084.0,19670.0,0.3538,10.0,6,10,5,5,2,0.0961,5768.0,39126.0,12,5.22,Education,South,0,0,0,0,0,0,0,0,0,Yes,0
112628,41,Male,Married,High School,Unemployed,7.0,Own,3.0,2333.0,27996.0,10347.0,0.5779,14.3,9,3,5,6,3,0.5121,13576.0,9914.0,12,10.85,Medical,North,2,0,0,0,0,0,0,0,0,No,0
112629,48,Female,Married,High School,Self-Employed,14.7,Rent,0.0,6204.0,74448.0,41273.0,0.6863,17.9,12,5,1,5,1,0.5834,25973.0,56085.0,60,8.88,Medical,East,2,1,0,0,0,1,1,0,0,Yes,1
112630,28,Female,Married,Bachelor,Employed,16.8,Rent,0.0,5749.0,68988.0,37251.0,0.7094,15.0,12,7,9,3,2,0.6435,32907.0,67281.0,72,9.56,Business,West,4,0,2,0,0,2,0,1,0,Yes,1
112631,68,Female,Single,Bachelor,Self-Employed,11.4,Rent,1.0,10319.0,123828.0,75343.0,0.119,15.0,9,10,4,2,3,0.0583,5903.0,119049.0,84,8.64,Education,West,1,1,0,0,0,1,0,0,0,Yes,0
112632,44,Female,Divorced,High School,Employed,8.5,Own,5.0,9602.0,115224.0,27695.0,0.6038,14.5,10,6,2,3,0,0.5303,32819.0,104922.0,12,9.04,Auto,East,0,1,2,0,0,3,0,0,0,Yes,0
112633,43,Male,Single,Bachelor,Employed,4.6,Mortgage,1.0,7871.0,94452.0,58936.0,0.246,16.1,9,6,3,4,2,0.609,67790.0,28482.0,12,5.0,Debt Consolidation,Central,0,0,0,0,0,0,0,0,0,Yes,0
112634,33,Female,Single,Master,Self-Employed,20.6,Own,2.0,,85284.0,33406.0,0.8591,8.4,15,6,6,2,1,0.3425,19251.0,90602.0,60,5.0,Medical,South,3,1,1,0,0,2,0,0,0,Yes,1
112635,45,Male,Married,Master,Self-Employed,11.3,Rent,0.0,5244.0,62928.0,30450.0,1.1606,8.6,10,8,3,2,1,0.1257,8286.0,52685.0,24,9.52,Education,East,2,0,0,1,0,1,0,0,0,Yes,0
112636,62,Male,Single,High School,Employed,13.8,Mortgage,2.0,8174.0,98088.0,49670.0,0.6818,12.7,10,7,6,3,2,0.1241,7473.0,90126.0,60,8.17,Medical,Central,5,0,0,0,0,0,1,0,0,Yes,1
112637,57,Female,Divorced,High School,Employed,2.4,Mortgage,2.0,,32028.0,9845.0,0.25,14.7,13,10,8,3,1,0.6638,13827.0,25780.0,48,12.88,Business,North,0,1,0,0,0,1,0,0,0,Yes,1
112638,55,Male,Divorced,Bachelor,Employed,7.5,Rent,1.0,1195.0,14340.0,1000.0,0.6847,7.7,5,4,6,3,3,0.6627,9672.0,26737.0,60,11.34,Personal,South,1,0,0,0,0,0,0,0,0,Yes,0
